ENTIDAD,MUN,LOC,AGEB,CVEGEO,POBTOT,log_POBTOT
15,001,0001,0127,1500100010127,2648,7.88193748927207
15,001,0001,0220,1500100010220,261,5.568344503761097
15,001,0001,0235,1500100010235,275,5.62040086571715
15,001,0001,0254,1500100010254,184,5.220355825078324
15,001,0001,0269,1500100010269,146,4.990432586778736
15,001,0001,0273,1500100010273,128,4.859812404361672
15,001,0001,0288,1500100010288,396,5.983936280687191
15,001,0001,0324,1500100010324,39,3.6888794541139363
15,001,0037,0305,1500100370305,2657,7.885329239273191
15,001,0037,031A,150010037031A,1765,7.476472381163905
15,002,0001,0228,1500200010228,2190,7.692113339595466
15,002,0001,0232,1500200010232,3201,8.07153089355666
15,002,0001,050A,150020001050A,148,5.003946305945459
15,002,0001,0514,1500200010514,32,3.4965075614664802
15,002,0005,0177,1500200050177,5099,8.536995818712418
15,002,0008,036A,150020008036A,3098,8.038834757787749
15,002,0008,0374,1500200080374,768,6.645090969505644
15,002,0008,0389,1500200080389,250,5.5254529391317835
15,002,0011,0656,1500200110656,1553,7.348587530927593
15,002,0011,0660,1500200110660,1252,7.133295954896068
15,002,0012,0181,1500200120181,5116,8.540323608805092
15,002,0015,0069,1500200150069,40,3.713572066704308
15,002,0015,0073,1500200150073,2214,7.703007682479236
15,002,0015,0088,1500200150088,702,6.555356891810665
15,002,0015,0105,1500200150105,220,5.3981627015177525
15,002,0015,011A,150020015011A,105,4.663439094112067
15,002,0015,0124,1500200150124,3541,8.17244681834278
15,002,0015,0143,1500200150143,4723,8.460411177317253
15,002,0015,0158,1500200150158,4353,8.378850241794492
15,002,0015,0196,1500200150196,2091,7.645875825184813
15,002,0015,0247,1500200150247,2480,7.816416983691801
15,002,0015,0251,1500200150251,2104,7.652070746116482
15,002,0015,0266,1500200150266,3499,8.160518247477505
15,002,0015,0270,1500200150270,2732,7.913155185928068
15,002,0015,0285,1500200150285,3712,8.21959545417708
15,002,0015,029A,150020015029A,4116,8.322880021769905
15,002,0015,0302,1500200150302,4,1.6094379124341003
15,002,0015,0336,1500200150336,1732,7.457609289715606
15,002,0015,0340,1500200150340,1712,7.44600149832412
15,002,0015,0355,1500200150355,817,6.706862336602747
15,002,0015,0410,1500200150410,414,6.028278520230698
15,002,0015,0425,1500200150425,221,5.402677381872279
15,002,0015,043A,150020015043A,754,6.626717749249025
15,002,0015,0444,1500200150444,1295,7.16703787691222
15,002,0015,0459,1500200150459,5660,8.64135583403666
15,002,0015,0463,1500200150463,5315,8.578476419833136
15,002,0015,0478,1500200150478,6230,8.737292112544221
15,002,0015,0482,1500200150482,7937,8.97941663334301
15,002,0015,0497,1500200150497,2985,8.001689978099135
15,002,0015,0533,1500200150533,1621,7.3914152346753585
15,002,0015,0548,1500200150548,4199,8.34283980427146
15,002,0015,0552,1500200150552,3489,8.157657015196472
15,002,0015,0567,1500200150567,4186,8.339739766019143
15,002,0015,0571,1500200150571,1356,7.213031659834869
15,002,0015,0586,1500200150586,3203,8.07215530818825
15,002,0015,0590,1500200150590,2547,7.843064016692054
15,002,0015,0603,1500200150603,1563,7.355001921105257
15,002,0015,0618,1500200150618,1165,7.061334366910438
15,002,0015,0622,1500200150622,1681,7.427738840532894
15,002,0015,0637,1500200150637,3304,8.103191752285786
15,002,0015,0641,1500200150641,2645,7.880804344674901
15,002,0016,0162,1500200160162,2513,7.829630389150193
15,002,0016,0209,1500200160209,1853,7.5251007461258
15,002,0016,0529,1500200160529,205,5.327876168789581
15,003,0001,0117,1500300010117,1823,7.508787170634276
15,003,0024,0225,1500300240225,3770,8.235095497258357
15,004,0001,0044,1500400010044,3153,8.056426767522984
15,005,0001,0164,1500500010164,1507,7.318539548567902
15,005,0001,0361,1500500010361,646,6.472346294500901
15,005,0001,0450,1500500010450,938,6.844815479208263
15,005,0001,0465,1500500010465,0,0.0
15,005,0004,0215,1500500040215,6559,8.788745881938135
15,005,0016,0431,1500500160431,4030,8.301769763117166
15,005,0032,0145,1500500320145,8452,9.042276686928927
15,005,0032,015A,150050032015A,2307,7.744136627627991
15,005,0032,0376,1500500320376,879,6.779921907472252
15,005,0032,047A,150050032047A,62,4.143134726391533
15,005,0032,0484,1500500320484,4809,8.478452363099807
15,005,0034,0380,1500500340380,4478,8.4071550862073
15,005,0035,0499,1500500350499,3165,8.060224240440958
15,005,0037,0395,1500500370395,3167,8.060855752934316
15,005,0045,0342,1500500450342,8761,9.078179468373843
15,005,0143,0501,1500501430501,2719,7.908387159290043
15,005,0165,0516,1500501650516,2804,7.9391588179567965
15,005,0165,0520,1500501650520,3836,8.252446090246952
15,006,0001,0049,1500600010049,4210,8.345455428161928
15,006,0001,0053,1500600010053,4398,8.389132521348719
15,006,0001,0068,1500600010068,679,6.522092798170152
15,006,0001,0072,1500600010072,220,5.3981627015177525
15,007,0001,0046,1500700010046,1349,7.2078598714324755
15,008,0001,0081,1500800010081,2187,7.690743163541872
15,008,0027,0151,1500800270151,1332,7.195187320178709
15,008,0027,0166,1500800270166,1210,7.099201743553092
15,008,0027,0170,1500800270170,145,4.983606621708336
15,008,0027,0185,1500800270185,20,3.044522437723423
15,008,0027,019A,150080027019A,323,5.780743515792329
15,008,0027,0202,1500800270202,61,4.127134385045092
15,008,0027,0217,1500800270217,36,3.6109179126442243
15,009,0001,0036,1500900010036,5556,8.622813673279921
15,009,0001,0040,1500900010040,7596,8.935508711503221
15,009,0001,006A,150090001006A,5980,8.696343057044556
15,009,0001,0093,1500900010093,2209,7.700747794511798
15,009,0001,0125,1500900010125,840,6.734591659972948
15,009,0001,0144,1500900010144,4050,8.30671904320269
15,009,0001,0159,1500900010159,4996,8.516593011344206
15,009,0001,0182,1500900010182,10,2.3978952727983707
15,009,0001,0252,1500900010252,0,0.0
15,009,0001,0267,1500900010267,450,6.111467339502679
15,009,0005,0233,1500900050233,1792,7.491645473605133
